ID RENABAP,Provincia,Municipio,Barrio,Localidad,Tipo de UE,Tipo de Proyecto,Nombre de Proyecto,Financiamiento,Estado,Monto Total,Acta de Inicio Real,% Avance físico
2552,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Rodrigo Bueno,Puerto Madero,OSC,POT,Obra de Equipamiento Comunitario: Espacio Educativo,FISU,En ejecución,"$72,835,165.21",17/3/2023,63.19%
2258,Chaco,Barranqueras,Los Milagros,Barranqueras,OSC,POT,"Obras de conexiones e instalaciones intra lote de agua y electricidad, red peatonal y arbolado público.",FISU,En ejecución,"$56,481,401.66",15/5/2023,20.01%
2193,Salta,Tartagal,Kilómetro 6,Tartagal,OSC,POT,"Obras de conexiones e instalaciones intra lote de electricidad, red peatonal y espacio recreativo.",FISU,En ejecución,"$232,626,941.17",2/3/2023,91.12%
1913,Santa Fe,Rosario,Saladillo,Rosario,OSC,POT,Obras de conexiones e instalaciones intra lote de electricidad,FISU,En ejecución,"$427,899,911.25",29/6/2023,31.20%
177,Buenos Aires,Hurlingham,Ceamse,William Morris,OSC,POT,"Obras de red de agua, conexiones domiciliarias y red peatonal",FISU,Terminado,"$81,379,520.33",14/11/2022,100.00%
1560,Buenos Aires,La Matanza,El Bajo,Aldo Bonzi,OSC,POT,Obras de integracion socio urbana,FISU,En ejecución,"$35,510,783.62",23/8/2023,60.15%
1325,Buenos Aires,Tigre,Arroyo Las Tunas,General Pacheco,OSC,POT,"Obras de conexiones e instalaciones intra lote de electricidad, red peatonal, arbolado público y equipamiento urbano",FISU,En ejecución,"$636,219,778.69",9/6/2023,20.35%
103/945,Buenos Aires,General San Martín,Plazoleta 9 de Julio / Nueve de Julio,Loma Hermosa,OSC,POT,Obras de equipamiento educativo y espacio recreativo,FISU,En ejecución,"$114,175,322.58",9/3/2023,46.75%
3537,Chubut,Trelew,Ahoni Ken + Barrio Dos de Agosto,Trelew,Coop. de servicios,POT,"Red electrica MT, BT y alumbrado público",FISU,Terminado,"$466,236,079.00",8/12/2022,100.00%
1235/1533,Buenos Aires,Escobar,Amancay/Amancay II,Maquinista Savio,Municipio,POT,"Obra de Módulo de transferencia, erradicación de basurales,
cicatrización y espacios recreativos, y equipamiento urbano.",FISU,En ejecución,"$37,013,108.64",27/12/2022,58.79%
3533/3538,Chubut,Trelew,Moreira 3/Moreira 4,Trelew,OSC,POT,"Equipamiento comunitario SUM, Playa y Playon y centro de salud",FISU,En ejecución,"$235,296,855.77",11/11/2022,60.60%
,Buenos Aires,Florencio Varela,,Villa Brown,SIN UE,LOTES (Adq.),Adquisición de predio para la construcción de 744 lotes con servicios,FISU,Terminado,"$312,825,519.75",,
1224/4595,Buenos Aires,Pilar,El Descanso / Alcazabal,La Lonja,Municipio,POT,Red de agua y Conexiones domiciliarias,FISU,Terminado,"$312,825,519.75",2/10/2023,100.00%
3057,Formosa,Formosa,Laura Vicuña,Formosa,Municipio,POT,Equipamiento recreativo - playón polideportivo,FISU,En ejecución,"$128,397,934.11",9/1/2023,60.04%
2745,Tucumán,San Miguel De Tucumán,ATE,San Miguel De Tucumán,OSC,POT,Construcción de Nucleos Humedos,FISU,Terminado,"$102,605,026.98",23/9/2022,100.00%
992,Buenos Aires,Avellaneda,Isla Maciel,Dock Sud,Municipio,POT,"INFRAESTRUCTURA VIVIENDAS ALIANZA-MACIEL
",FISU,En ejecución,"$181,914,384.23",1/9/2023,17.35%
,Buenos Aires,Luján,,Luján,SIN UE,LOTES (Adq.),Adquisición de predio para la construcción de 250 lotes con servicios,FISU,Terminado,"$367,024,679.09",,
4254,Buenos Aires,General San Martín,Villa Hidalgo,José León Suárez,OSC,POT,Obras de instalaciones intra lote de agua etapa 3,FISU,Terminado,"$367,024,679.09",1/9/2022,100.00%
3451,Mendoza,Luján de Cuyo,Francisco,Perdriel,Provincia,POT,"Infraestructura, urbanización y espacios urbanos",FISU,En ejecución,"$148,588,307.13",31/3/2023,70.49%
,Córdoba,Capital,,Capital,OSC,LOTES,Ejecución de infraestructura para 36 lotes con servicios,FISU,En ejecución,"$459,113,402.05",10/6/2023,64.16%
,Buenos Aires,Luján,,Luján,OSC,LOTES,Ejecución de infraestructura para 250 lotes con servicios,FISU,En ejecución,"$134,663,696.05",28/9/2023,20.00%
1227,Buenos Aires,Avellaneda,Villa Tranquila,Dock Sud,Municipio,POT,Desague Pluvial Tellier,FISU,En ejecución,"$1,179,814,630.59",20/7/2023,12.96%
4201,Tierra del Fuego,Ushuaia,Colombo,Ushuaia,Provincia,POT,Instalaciones intra lotes de gas,FISU,En ejecución,"$77,176,822.94",14/7/2023,0.05%
3074,Formosa,Formosa,Eva Perón,Formosa,Municipio,POT,Playón Deportivo,FISU,En ejecución,"$116,758,602.03",28/7/2023,28.03%
3072,Formosa,Formosa,San Martín,Formosa,Municipio,POT,Equipamiento Recreativo: Plazoleta,FISU,Terminado,"$107,853,561.34",14/11/2022,100.00%
925/1496/1529,Buenos Aires,Moreno,Pages / Puente Roca I / Puente Roca II,Trujui,Municipio,POT,"Red peatonal, alumbrado público y espacio recreativo

equipamientos comunitarios y plaza",FISU,En ejecución,"$24,762,670.66",16/5/2023,58.47%
4359,Buenos Aires,Azul,Villa Piazza Sur,Azul,Coop. de servicios,POT,Provisión De Red Eléctrica Y Alumbrado Público,FISU,Terminado,"$627,728,658.64",12/9/2022,100.00%
,Corrientes,Paso de los Libres,,Paso de los Libres,OSC,LOTES,Adquisición de predio y ejecución de infraestructura para 126 lotes con servicios,FISU,En ejecución,"$122,626,963.79",24/4/2023,28.40%
,Buenos Aires,Brandsen,,Brandsen,OSC,LOTES,Adquisición de predio y ejecución de infraestructura para 250 lotes con servicios,FISU,En ejecución,"$1,809,572,163.18",31/7/2023,11.08%
,Buenos Aires,Merlo,,Mariano Acosta,OSC,LOTES,Adquisición de predio y ejecución de infraestructura para 78 lotes con servicios,FISU,En ejecución,"$3,698,351,755.63",27/9/2023,25.85%
,Buenos Aires,La Plata,,Arturo Seguí,OSC,LOTES,Adquisición de predio y ejecución de infraestructura para 74 lotes con servicios,FISU,En ejecución,"$1,020,538,458.32",31/7/2023,24.19%
,Buenos Aires,La Matanza,,Virrey Del Pino,OSC,LOTES,Adquisición de predio y ejecución de infraestructura para 45 lotes con servicios,FISU,En ejecución,"$970,155,969.71",6/2/2023,89.16%
,San Juan,Pocito,,Pocito,OSC,LOTES,Adquisición de predio y ejecución de infraestructura para 38 lotes con servicios,FISU,En ejecución,"$366,344,683.34",30/3/2023,39.48%
,Buenos Aires,San Nicolás,,San Nicolás De Los Arroyos,OSC,LOTES,Adquisición de predio y ejecución de infraestructura para 128 lotes con servicios,FISU,En ejecución,"$672,091,364.08",21/6/2023,5.46%
,Corrientes,Monte Caseros,,Monte Caseros,OSC,LOTES,Adquisición de predio y ejecución de infraestructura para 57 lotes con servicios,FISU,En ejecución,"$1,571,133,969.31",6/2/2023,75.77%
,Córdoba,Capital,,Capital,SIN UE,LOTES (Adq.),Adquisición de predio para la construcción de 14 lotes con servicios,FISU,Terminado,"$64,563,230.38",,
781,Buenos Aires,Ituzaingó,La Esperanza,Ituzaingó,OSC,POT,"Obras de Conexiones e instalaciones Intra lote electricas, red peatonal, arbolado publico y equipamiento urbano",FISU,En ejecución,"$64,563,230.38",10/4/2023,41.54%
3533/3538,Chubut,Trelew,Moreira 3/Moreira 4,Trelew,OSC,POT,Obras de conexiones e instalaciones intra-lote de electricidad y Agua,FISU,Terminado,"$114,269,853.26",10/9/2022,100.00%
634,Buenos Aires,Almirante Brown,El Triunfo,Ministro Rivadavia,OSC,POT,"Obras de conexiones e instalaciones de intra lote de elecriticad, red peatonal y abrolado publico",FISU,En ejecución,"$456,117,517.99",25/9/2023,29.60%
4353/681,Buenos Aires,General Pueyrredón,La Serranita/Villa del Parque,Batán,OSC,POT,"Obras de conexiones e instalaciones intra lote de electricidad, red peatonal, arbolado publico y equipamiento urbano",FISU,En ejecución,"$156,933,417.82",9/10/2023,61.23%
1387,Buenos Aires,Chascomús,San Cayetano,Chascomús,Municipio,POT,Red pluvial,FISU,En ejecución,"$413,420,064.81",1/11/2023,20.22%
358/1284/1142/1189,Buenos Aires,Mercedes,Marchetti │Marchetti II │Redes │ Malvinas,Mercedes,Municipio,PEG,Obras de Integraion Socio Urbana,FISU,En ejecución,"$344,085,546.60",1/12/2023,0.95%
,Buenos Aires,La Plata,,La Plata,OSC,LOTES,Ejecución de infraestructura para 50 lotes con servicios,FISU,En ejecución,"$7,752,293,805.37",9/6/2023,20.17%
,Misiones,Posadas,,Posadas,OSC,LOTES,Adquisición de predio y ejecución de infraestructura para 98 lotes con servicios,FISU,En ejecución,"$188,962,287.10",1/12/2023,22.65%
252,Buenos Aires,Zárate,Cementerio,Zárate,Coop. de servicios,POT,Red eléctrica y conexiones domiciliarias,FISU,En ejecución,"$1,300,555,409.35",26/12/2022,85.83%
1331,Buenos Aires,La Matanza,Veinte de Diciembre,Rafael Castillo,OSC,POT,Conexiones e instalaciones intra lote de electricidad y red peatonal,FISU,Terminado,"$683,192,989.21",19/9/2022,100.00%
5691,Neuquén,San Patricio del Chañar,Picada III,San Patricio del Chañar,Municipio,POT,Red eléctrica,FISU,En ejecución,"$80,071,035.79",6/2/2023,23.19%
5189,Entre Ríos,Gualeguaychú,Los Espinillos,Gualeguaychú,Municipio,POT,Obras de integración sociourbana,FISU,En ejecución,"$82,998,131.58",20/7/2023,1.83%
3783/3764/3785/3784,Chaco,Charata,Juan José Valle/Esperanza/Centenario/Municipal,Charata,Municipio,PEG,Alumbrado Público y Red de Agua con conexiones domiciliarias e intralote,FISU,En ejecución,"$2,860,564,413.66",22/9/2023,45.81%
4536,Buenos Aires,Punta Indio,Barrio Norte,Verónica,Municipio,POT,"Red de agua y electricidad con conexion domiciliaria e intalacion intralote, intralote cloacal (sistema estatico), red desague pluvial, red vial y peatonal, equipamiento comunitario SUM, Plaza y canchas futbol y vóley",FISU,En ejecución,"$1,083,688,920.93",28/4/2023,22.84%
1213,Buenos Aires,General San Martín,Martín Fierro,Bíllinghurst,Municipio,PEG,"Obras de red de agua potable, red de cloaca, conexiones domiciliarias e instalaciones intralote de agua y cloaca, desagües pluviales, mejora de la red eléctrica existente, alumbrado público, conexiones domiciliarias e instalaciones intralote de electricidad, red vial y red peatonal. Nuevo equipamiento comunitario (SUM), equipamiento urbano (plaza) y reacondicionamiento de cancha existente.",FISU,En ejecución,"$544,873,099.61",8/5/2023,56.15%
625,Buenos Aires,General San Martín,Costa Esperanza,Loma Hermosa,Municipio,POT,Espacio público Zanjón Güemes,FISU,En ejecución,"$1,223,220,803.02",30/3/2023,61.51%
3820,Chaco,Las Breñas,Bicentenario,Las Breñas,OSC,POT,Obras de conexiones intra lote de agua y red peatonal,FISU,Terminado,"$424,598,400.66",30/9/2022,100.00%
4088,Tucumán,Banda Del Río Salí,La Ceramica,Banda Del Río Salí,OSC,POT,"Obras de red peatonal , arbolado público y espacio recreativo",FISU,En ejecución,"$255,243,723.16",31/5/2023,65.08%
327,Buenos Aires,Brandsen,Los Aromos,Brandsen,OSC,POT,"Obras de conexion Intra lote de agua, intra cloacas, red peatonal y arbolado",FISU,En ejecución,"$92,000,777.87",1/7/2024,14.00%
3821,Chaco,Las Breñas,Vía Norte,Las Breñas,OSC,POT,Obras de Equipamiento Comunitario y espacio recreativo y deportivo Barrio Vía Norte,FISU,En ejecución,"$141,489,903.50",6/1/2023,72.86%
4625,Córdoba,Córdoba Capital,Felipe Varela,Córdoba Capital,OSC,POT,"SUM, playón deportivo",FISU,En ejecución,"$134,841,250.86",2/12/2022,100.00%
1635,Córdoba,Córdoba Capital,Seis de Agosto,Córdoba Capital,OSC,POT,Obras de equipamiento comunitario,FISU,En ejecución,"$214,688,492.46",12/7/2023,60.57%
1553,Buenos Aires,Lomas de Zamora,El Paredón,Villa Fiorito,OSC,POT,Obras de equipamiento (sum),FISU,En ejecución,"$112,937,460.25",11/8/2023,70.23%
1630,Córdoba,Córdoba Capital,Complejo Yapeyú,Córdoba Capital,OSC,POT,Obras de conexiones e instalaciones intra lote de electricidad.,FISU,Terminado,"$107,125,770.01",25/1/2023,100.00%
2417,Corrientes,Corrientes,Mendoza Al Sur,Corrientes,OSC,POT,"Obras de Red peatonal, arbolado público",FISU,En ejecución,"$24,449,726.19",8/5/2024,4.38%
2685,Entre Ríos,Paraná,San Martín,Paraná,OSC,POT,Obras de conexiones e instalaciones intra-lote de electricidad,FISU,En ejecución,"$49,350,464.02",7/8/2023,60.05%
3704,Formosa,Ingeniero Juárez,Barrio Norte,Ingeniero Juárez,OSC,POT,"Obras de instalación intra lote de agua, red peatonal y arbolado",FISU,En ejecución,"$125,262,667.29",9/12/2022,61.00%
657,Buenos Aires,Bahía Blanca,Caracol I,Bahía Blanca,OSC,POT,"Obras de conexiones e instalaciones intra lote eléctricas, red peatonal y arbolado público.",FISU,En ejecución,"$260,934,753.21",17/2/2023,34.81%
1946,Misiones,Posadas,Familias Unidas,Posadas,OSC,POT,"Obras de Conexiones e instalaciones intra lote de electricidad, red peatonal y arbolado",FISU,En ejecución,"$152,063,153.67",13/4/2023,32.03%
4532,Mendoza,Las Heras,Villa Clarita,Uspallata,OSC,POT,Obras de instalación intra lote de electricidad,FISU,En ejecución,"$123,125,610.79",12/6/2023,85.43%
488/4734,Buenos Aires,General Rodríguez,Marabo/Nuevo Marabo,General Rodríguez,Municipio,POT,"Red vial, Red de desagües pluviales, red peatonal y alumbrado público de basura y luminarias",FISU,En ejecución,"$270,569,548.27",6/6/2023,35.74%
2503,Río Negro,General Roca,Ampliación Chacramonte,General Roca,Municipio,POT,Desagues pluviales,FISU,En ejecución,"$59,692,420.12",10/11/2023,0.28%
3046,La Rioja,Capital,Loteo San Andrés,La Rioja,Municipio,POT,"Ejecución de cordón cuneta e Intervención Espacio Recreativo
y Deportivo Plaza Santa Laura Montoya",FISU,Terminado,"$1,106,354,944.79",24/10/2022,100.00%
294,Buenos Aires,Zárate,La Ilusión,Zárate,Municipio,POT,Red Peatonal,FISU,En ejecución,"$2,538,255,540.80",28/7/2023,45.31%
602,Buenos Aires,Zárate,La Esperanza,Zárate,Municipio,POT,"Red Peatonal, red de agua y conexiones domiciliarias, arbolado, provisión de cestos, nomencladores urbanos.",FISU,En ejecución,"$197,887,497.46",28/7/2023,50.20%
1517,Buenos Aires,Presidente Perón,Agrocolonias,Guernica,Municipio,POT,Red de alumbrado público,FISU,Terminado,"$1,304,493,973.30",2/1/2023,100.00%
2507/2509/2521/2538/2547/4314/4320/4322/4480/4833/4834/4835,Río Negro,Cipolletti,Alameda/Cuatro de Agosto/Dos de Febrero/Diez de Febrero/Nueva Esperanza/Las Cabañitas/Las Hortensias/Fuerte Apache/Juevntud y desarrollo/Actia/Barrio Obrero A/Barrio Obrero B,Cipolletti,Provincia,POT,Red de agua potable,FISU,En ejecución,"$411,039,335.49",3/4/2023,37.58%
2082,Salta,Salta Capital,Juan Manuel de Rosas,Salta Capital,Municipio,POT,Defensa y encauzamiento del Rio Vaqueros - B°Juan Manuel de Rosas - etapa 2,FISU,Terminado,"$353,830,365.54",18/4/2023,100.00%
5108,Chaco,Villa Berthet,Tres Reyes,Villa Berthet,Municipio,POT,Obras de integración socio-urbana,FISU,En ejecución,"$2,438,698,003.29",26/6/2023,16.33%
3269,Jujuy,Palpalá,Las Tipas 2,Palpalá,Municipio,POT,Red vial y readecuación de conexiones domiciliarias de agua y cloaca Barrio Las Tipas 2,FISU,En ejecución,"$347,171,729.94",19/6/2023,54.02%
,Buenos Aires,Exaltación de la Cruz,,Parada Orlando,OSC,LOTES,Adquisición de predio y ejecución de infraestructura para 90 lotes con servicios,FISU,Pagado,"$1,658,994,083.93",,
862,Buenos Aires,Hurlingham,Villegas,William Morris,OSC,POT,"Obras de Equipamiento Comunitario, Espacio Verde y Red Peatonal",FISU,Terminado,"$287,372,025.49",13/9/2022,100.00%
4228/4229/5162,Córdoba,Villa María,Predio NCA / NCA 2 / Barrancas del Sur,Villa María,Municipio,PEG,Integración sociourbana predio NCA,FISU,En ejecución,"$859,113,689.57",3/11/2023,8.68%
632,Buenos Aires,Zárate,El Progreso,Zárate,Coop. de servicios,POT,Red eléctrica y alumbrado,FISU,En ejecución,"$81,228,882.26",3/10/2022,76.83%
4816,Neuquén,Neuquén,Ferroviario,Neuquén,Coop. de servicios,POT,Obras de red eléctrica y alumbrado publico,FISU,Terminado,"$3,335,204,872.67",14/1/2023,100.00%
4817,Neuquén,Neuquén,Sector La Laguna,Neuquén,Coop. de servicios,POT,Obras de red eléctrica y c.d.,FISU,Terminado,"$315,340,846.50",26/12/2022,100.00%
1128,Buenos Aires,Pilar,Pinazo,La Lonja,OSC,POT,"Obras de Conexiones e instalaciones intra lote eléctricas, red peatonal, arbolado público y equipamiento urbano",FISU,Terminado,"$25,835,235.46",12/7/2022,100.00%
1451,Buenos Aires,San Miguel,Santa Brígida,San Miguel,OSC,POT,Obras de conexiones e instalaciones intra lote de electricidad.,FISU,En ejecución,"$8,772,857.99",16/1/2023,60.13%
1596,Córdoba,Córdoba Capital,San Alberto,Córdoba Capital,OSC,POT,Obras de intra conexion de electricidad,FISU,En ejecución,"$344,892,552.63",12/12/2022,100.00%
2400/4804/4807,Corrientes,Corrientes,La Olla/Pan Bich/Asentamiento Parque Balneario,Corrientes,OSC,POT,Obras de conexiones e instalaciones intra lote de electricidad,FISU,Terminado,"$108,994,580.05",2/4/2023,100.00%
2745,Tucumán,San Miguel De Tucumán,ATE,San Miguel De Tucumán,Provincia,POT,"Obras de Red Peatonal, Arbolado público, Parquización y Equipamiento Urbano.",FISU,En ejecución,"$113,913,315.83",21/3/2023,60.00%
4282,Buenos Aires,Tandil,Movediza II,Tandil,Municipio,POT,Extensión de red de Agua Potable,FISU,En ejecución,"$347,969,657.00",13/9/2023,45.84%
4283,Buenos Aires,Tandil,Unión,Tandil,Municipio,POT,Red de Agua y Conexiones domiciliarias,FISU,En ejecución,"$114,569,986.93",13/9/2023,100.00%
4383/3599,Corrientes,Goya,Los Chakales - Esperanza,Goya,Municipio,POT,OBRA DE RED DE AGUA POTABLE Y CONEXIÓN  DOMICILIARIA,FISU,En ejecución,"$43,500,000.00",19/1/2023,85.11%
4145,Tucumán,San Miguel De Tucumán,Dos de Septiembre,San Miguel De Tucumán,Provincia,POT,Extensión de red de gas y conexiones domiciliarias”,FISU,En ejecución,"$22,300,000.05",28/4/2023,24.60%
2761,Tucumán,San Miguel De Tucumán,San Miguel,San Miguel De Tucumán,Provincia,POT,Extensión de red de gas y conexiones domiciliarias e intervenciones intralote,FISU,En ejecución,"$186,123,140.72",2/5/2023,20.08%
3631,Corrientes,Mercedes,El Recodo,Mercedes,Municipio,POT,Obras de Integracion Socio Urbana,FISU,En ejecución,"$231,508,267.15",9/2/2023,42.27%
4675,Jujuy,Abra Pampa,La Esperanza,Abra Pampa,Municipio,POT,Obras de integración socio urbana,FISU,En ejecución,"$378,552,883.26",16/1/2023,85.66%
4240,Río Negro,San Antonio Oeste,La Toma/Veintitrés de Septiembre,Las Grutas,Provincia,POT,Red eléctrica y alumbrado público,FISU,Terminado,"$651,536,910.80",13/2/2023,100.00%
3756,Río Negro,El Bolsón,Barrio Obrero,El Bolsón,Provincia,POT,Red Eléctrica y alumrbado,FISU,Terminado,"$803,348,809.21",16/1/2023,100.00%
2497,Río Negro,Allen,Islas Malvinas,Allen,Municipio,POT,Ampliación de Red de Gas Natural con Conexiones Domiciliarias,FISU,En ejecución,"$76,874,402.14",8/8/2023,71.32%
1025/1028,Buenos Aires,Tres de Febrero,Once de Septiembre/Puerta 8,Churruca,Municipio,POT,"Obras de conexiones e instalaciones intra lote de electricidad, red peatonal, arbolado público y equipamiento urbano",FISU,En ejecución,"$41,171,161.20",12/7/2023,50.25%
3218,Jujuy,San Salvador De Jujuy,Cuatro de Agosto 2,San Salvador De Jujuy,OSC,POT,Obras intradomiciliarias,FISU,Terminado,"$433,346,810.60",21/11/2022,100.00%
1561,Buenos Aires,General San Martín,La Carcova,José León Suárez,OSC,POT,Obras de intra eléctrica y núcleo húmedo,FISU,Terminado,"$118,974,513.69",13/9/2022,100.00%
